time_step,cur_activity,charge_received,charge_received_pv,charge_received_grid,charge_received_work,charge_received_public,soc,mu,work_charge_instruction,home_charge_instruction,emergency_charge_instruction,soc_abs
16020,1,0,0,0,0,0,0.222,12.303,0,20.358,0,17.094
16025,1,0,0,0,0,0,0.222,12.304,0,20.358,0,17.094
16030,1,0,0,0,0,0,0.222,12.304,0,20.358,0,17.094
16035,1,0,0,0,0,0,0.222,12.305,0,20.358,0,17.094
16040,1,0,0,0,0,0,0.222,12.305,0,20.358,0,17.094
16045,1,0,0,0,0,0,0.222,12.306,0,20.358,0,17.094
16050,1,0,0,0,0,0,0.222,12.307,0,20.358,0,17.094
16055,1,0,0,0,0,0,0.222,12.307,0,20.358,0,17.094
16060,1,0,0,0,0,0,0.222,12.308,0,20.358,0,17.094
16065,1,0,0,0,0,0,0.222,12.308,0,20.358,0,17.094
16070,1,0,0,0,0,0,0.222,12.309,0,20.358,0,17.094
16075,1,0,0,0,0,0,0.222,12.31,0,20.358,0,17.094
16080,1,0,0,0,0,0,0.222,12.31,0,20.358,0,17.094
16085,1,0,0,0,0,0,0.222,12.311,0,20.358,0,17.094
16090,1,0,0,0,0,0,0.222,12.312,0,20.358,0,17.094
16095,1,0,0,0,0,0,0.222,12.314,0,20.358,0,17.094
16100,1,0,0,0,0,0,0.222,12.315,0,20.358,0,17.094
16105,1,0,0,0,0,0,0.222,12.316,0,20.358,0,17.094
16110,1,0,0,0,0,0,0.222,12.317,0,20.358,0,17.094
16115,1,0,0,0,0,0,0.222,12.318,0,20.358,0,17.094
16120,1,0,0,0,0,0,0.222,12.319,0,20.358,0,17.094
16125,1,0,0,0,0,0,0.222,12.32,0,20.358,0,17.094
16130,1,0,0,0,0,0,0.222,12.322,0,20.358,0,17.094
16135,1,0,0,0,0,0,0.222,12.323,0,20.358,0,17.094
16140,1,0,0,0,0,0,0.222,12.324,0,20.358,0,17.094
16145,1,0,0,0,0,0,0.222,12.327,0,20.358,0,17.094
16150,1,0,0,0,0,0,0.222,12.329,0,20.358,0,17.094
16155,1,0,0,0,0,0,0.222,12.332,0,20.358,0,17.094
16160,1,0,0,0,0,0,0.222,12.335,0,20.358,0,17.094
16165,1,0,0,0,0,0,0.222,12.338,0,20.358,0,17.094
16170,1,0,0,0,0,0,0.222,12.34,0,20.358,0,17.094
16175,1,0,0,0,0,0,0.222,12.343,0,20.358,0,17.094
16180,1,0.001,0.001,0,0,0,0.222,12.346,0,20.358,0,17.094
16185,1,0,0,0,0,0,0.222,12.349,0,20.357,0,17.094
16190,1,0.004,0.004,0,0,0,0.222,12.352,0,20.357,0,17.094
16195,1,0,0,0,0,0,0.222,12.355,0,20.353,0,17.094
16200,1,0,0,0,0,0,0.222,12.357,0,20.353,0,17.094
16205,1,0,0,0,0,0,0.222,12.362,0,20.353,0,17.094
16210,1,0,0,0,0,0,0.222,12.365,0,20.353,0,17.094
16215,1,0.004,0.004,0,0,0,0.222,12.369,0,20.353,0,17.094
16220,1,0,0,0,0,0,0.222,12.373,0,20.348,0,17.094
16225,1,0,0,0,0,0,0.222,12.377,0,20.348,0,17.094
16230,1,0.006,0.006,0,0,0,0.222,12.381,0,20.348,0,17.094
16235,1,0.031,0.031,0,0,0,0.223,12.385,0,20.342,0,17.171
16240,1,0,0,0,0,0,0.223,12.39,0,20.311,0,17.171
16245,1,0.02,0.02,0,0,0,0.223,12.394,0,20.311,0,17.171
16250,1,0,0,0,0,0,0.223,12.398,0,20.291,0,17.171
16255,1,0.015,0.015,0,0,0,0.223,12.404,0,20.291,0,17.171
16260,1,0,0,0,0,0,0.223,12.408,0,20.276,0,17.171
16265,1,0,0,0,0,0,0.223,12.41,0,20.276,0,17.171
16270,1,0.038,0.038,0,0,0,0.224,12.415,0,20.276,0,17.248
16275,1,0.025,0.025,0,0,0,0.224,12.418,0,20.238,0,17.248
16280,1,0.059,0.059,0,0,0,0.225,12.424,0,20.213,0,17.325
16285,1,0,0,0,0,0,0.225,12.431,0,20.154,0,17.325
16290,1,0.065,0.065,0,0,0,0.226,12.432,0,20.154,0,17.402
16295,1,0.095,0.095,0,0,0,0.227,12.437,0,20.089,0,17.479
16300,1,0,0,0,0,0,0.227,12.443,0,19.994,0,17.479
16305,1,0.002,0.002,0,0,0,0.227,12.447,0,19.994,0,17.479
16310,1,0.006,0.006,0,0,0,0.227,12.45,0,19.992,0,17.479
16315,1,0.091,0.091,0,0,0,0.228,12.454,0,19.985,0,17.556
16320,1,0.008,0.008,0,0,0,0.228,12.458,0,19.894,0,17.556
16325,1,0.129,0.129,0,0,0,0.23,12.456,0,19.886,0,17.71
16330,1,0.087,0.087,0,0,0,0.231,12.456,0,19.756,0,17.787
16335,1,0.025,0.025,0,0,0,0.231,12.457,0,19.669,0,17.787
16340,1,0.128,0.128,0,0,0,0.233,12.458,0,19.644,0,17.941
16345,1,0.039,0.039,0,0,0,0.234,12.459,0,19.517,0,18.018
16350,1,0.064,0.064,0,0,0,0.234,12.46,0,19.478,0,18.018
16355,1,0.006,0.006,0,0,0,0.234,12.462,0,19.414,0,18.018
16360,1,0.001,0.001,0,0,0,0.234,12.461,0,19.408,0,18.018
16365,1,0.075,0.075,0,0,0,0.235,12.461,0,19.407,0,18.095
16370,1,0.022,0.022,0,0,0,0.236,12.461,0,19.332,0,18.172
16375,1,0.149,0.149,0,0,0,0.238,12.463,0,19.31,0,18.326
16380,1,0.074,0.074,0,0,0,0.239,12.465,0,19.161,0,18.403
16385,1,0.917,0.067,0.849,0,0,0.25,12.464,0,19.087,0,19.25
16390,1,0.917,0,0.917,0,0,0.262,12.463,0,18.171,0,20.174
16395,1,0.917,0,0.917,0,0,0.274,12.474,0,17.254,0,21.098
16400,1,0.917,0.22,0.697,0,0,0.286,12.476,0,16.337,0,22.022
16405,1,0.917,0.263,0.653,0,0,0.298,12.476,0,15.421,0,22.946
16410,1,0.917,0.256,0.661,0,0,0.31,12.483,0,14.504,0,23.87
16415,1,0.917,0.066,0.85,0,0,0.322,12.493,0,13.587,0,24.794
16420,1,0.917,0.123,0.794,0,0,0.334,12.488,0,12.671,0,25.718
16425,1,0.917,0.088,0.829,0,0,0.346,12.498,0,11.754,0,26.642
16430,1,0.917,0.269,0.648,0,0,0.358,12.525,0,10.837,0,27.566
16435,1,0.917,0.252,0.664,0,0,0.37,12.541,0,9.921,0,28.49
16440,1,0.917,0.287,0.629,0,0,0.381,12.541,0,9.004,0,29.337
16445,1,0.917,0.032,0.885,0,0,0.393,12.541,0,8.087,0,30.261
16450,1,0.917,0.088,0.829,0,0,0.405,12.553,0,7.171,0,31.185
16455,1,0.917,0.154,0.762,0,0,0.417,12.557,0,6.254,0,32.109
16460,1,0.917,0.078,0.838,0,0,0.429,12.573,0,5.337,0,33.033
16465,1,0.917,0.095,0.821,0,0,0.441,12.578,0,4.421,0,33.957
16470,1,0.917,0.05,0.867,0,0,0.453,12.581,0,3.504,0,34.881
16475,1,0.917,0.284,0.633,0,0,0.465,12.58,0,2.587,0,35.805
16480,1,0.917,0.272,0.645,0,0,0.477,12.576,0,1.671,0,36.729
16485,1,0.754,0,0.754,0,0,0.486,12.58,0,0.754,0,37.422
16490,0,0,0,0,0,0,0.479,12.576,0,0,0,36.883
16495,0,0,0,0,0,0,0.472,12.583,0,0,0,36.344
16500,0,0,0,0,0,0,0.464,12.59,0,0,0,35.728
16505,0,0,0,0,0,0,0.457,12.598,0,0,0,35.189
16510,0,0,0,0,0,0,0.449,12.601,0,0,0,34.573
16515,0,0,0,0,0,0,0.442,12.597,0,0,0,34.034
16520,0,0,0,0,0,0,0.435,12.596,0,0,0,33.495
16525,0,0,0,0,0,0,0.427,12.592,0,0,0,32.879
16530,0,0,0,0,0,0,0.42,12.571,0,0,0,32.34
16535,0,0,0,0,0,0,0.412,12.561,0,0,0,31.724
16540,0,0,0,0,0,0,0.405,12.547,0,0,0,31.185
16545,0,0,0,0,0,0,0.398,12.532,0,0,0,30.646
16550,0,0,0,0,0,0,0.39,12.554,0,0,0,30.03
16555,0,0,0,0,0,0,0.383,12.541,0,0,0,29.491
16560,0,0,0,0,0,0,0.375,12.546,0,0,0,28.875
16565,0,0,0,0,0,0,0.368,12.489,0,0,0,28.336
16570,0,0,0,0,0,0,0.361,12.491,0,0,0,27.797
16575,0,0,0,0,0,0,0.353,12.493,0,0,0,27.181
16580,0,0,0,0,0,0,0.346,12.485,0,0,0,26.642
16585,0,0,0,0,0,0,0.338,12.481,0,0,0,26.026
16590,0,0,0,0,0,0,0.331,12.477,0,0,0,25.487
16595,0,0,0,0,0,0,0.324,12.441,0,0,0,24.948
16600,0,0,0,0,0,0,0.316,12.396,0,0,0,24.332
16605,0,0,0,0,0,0,0.309,12.357,0,0,0,23.793
16610,0,0,0,0,0,0,0.301,12.313,0,0,0,23.177
16615,0,0,0,0,0,0,0.294,12.311,0,0,0,22.638
16620,0,0,0,0,0,0,0.287,12.312,0,0,0,22.099
16625,0,0,0,0,0,0,0.279,12.281,0,0,0,21.483
16630,0,0,0,0,0,0,0.272,12.251,0,0,0,20.944
16635,0,0,0,0,0,0,0.264,12.225,0,0,0,20.328
16640,0,0,0,0,0,0,0.257,12.224,0,0,0,19.789
16645,0,0,0,0,0,0,0.25,12.208,0,0,0,19.25
16650,0,0,0,0,0,0,0.242,12.207,0,0,0,18.634
16655,0,0,0,0,0,0,0.235,12.192,0,0,0,18.095
16660,0,0,0,0,0,0,0.227,12.181,0,0,0,17.479
16665,2,0.917,0,0,0.917,0,0.234,12.178,40.716,0,0,18.018
16670,2,0.917,0,0,0.917,0,0.246,12.179,39.799,0,0,18.942
16675,2,0.917,0,0,0.917,0,0.258,12.16,38.883,0,0,19.866
16680,2,0.917,0,0,0.917,0,0.27,12.144,37.966,0,0,20.79
16685,2,0.917,0,0,0.917,0,0.282,12.114,37.049,0,0,21.714
16690,2,0.917,0,0,0.917,0,0.294,12.084,36.133,0,0,22.638
16695,2,0.917,0,0,0.917,0,0.305,12.077,35.216,0,0,23.485
16700,2,0.917,0,0,0.917,0,0.317,12.055,34.299,0,0,24.409
16705,2,0.917,0,0,0.917,0,0.329,12.03,33.383,0,0,25.333
16710,2,0.917,0,0,0.917,0,0.341,12.019,32.466,0,0,26.257
16715,2,0.917,0,0,0.917,0,0.353,11.998,31.549,0,0,27.181
16720,2,0.917,0,0,0.917,0,0.365,11.952,30.633,0,0,28.105
16725,2,0.917,0,0,0.917,0,0.377,11.956,29.716,0,0,29.029
16730,2,0.917,0,0,0.917,0,0.389,11.953,28.799,0,0,29.953
16735,2,0.917,0,0,0.917,0,0.401,11.926,27.883,0,0,30.877
16740,3,4.167,0,0,0,4.167,0.455,11.888,0,0,6.608,35.035
16745,3,2.441,0,0,0,2.441,0.486,11.837,0,0,2.441,37.422
16750,0,0,0,0,0,0,0.479,11.828,0,0,0,36.883
16755,0,0,0,0,0,0,0.472,11.789,0,0,0,36.344
16760,0,0,0,0,0,0,0.464,11.788,0,0,0,35.728
16765,0,0,0,0,0,0,0.457,11.788,0,0,0,35.189
16770,0,0,0,0,0,0,0.449,11.787,0,0,0,34.573
16775,0,0,0,0,0,0,0.442,11.78,0,0,0,34.034
16780,0,0,0,0,0,0,0.435,11.736,0,0,0,33.495
16785,0,0,0,0,0,0,0.427,11.734,0,0,0,32.879
16790,0,0,0,0,0,0,0.42,11.735,0,0,0,32.34
16795,0,0,0,0,0,0,0.412,11.704,0,0,0,31.724
16800,0,0,0,0,0,0,0.405,11.704,0,0,0,31.185
16805,0,0,0,0,0,0,0.398,11.707,0,0,0,30.646
16810,0,0,0,0,0,0,0.39,11.708,0,0,0,30.03
16815,0,0,0,0,0,0,0.383,11.709,0,0,0,29.491
16820,0,0,0,0,0,0,0.375,11.712,0,0,0,28.875
16825,0,0,0,0,0,0,0.368,11.712,0,0,0,28.336
16830,0,0,0,0,0,0,0.361,11.715,0,0,0,27.797
16835,0,0,0,0,0,0,0.353,11.717,0,0,0,27.181
16840,0,0,0,0,0,0,0.346,11.705,0,0,0,26.642
16845,0,0,0,0,0,0,0.338,11.692,0,0,0,26.026
16850,0,0,0,0,0,0,0.331,11.681,0,0,0,25.487
16855,0,0,0,0,0,0,0.324,11.67,0,0,0,24.948
16860,0,0,0,0,0,0,0.316,11.659,0,0,0,24.332
16865,0,0,0,0,0,0,0.309,11.651,0,0,0,23.793
16870,0,0,0,0,0,0,0.301,11.644,0,0,0,23.177
16875,0,0,0,0,0,0,0.294,11.645,0,0,0,22.638
16880,0,0,0,0,0,0,0.287,11.643,0,0,0,22.099
16885,0,0,0,0,0,0,0.279,11.646,0,0,0,21.483
16890,0,0,0,0,0,0,0.272,11.647,0,0,0,20.944
16895,0,0,0,0,0,0,0.264,11.649,0,0,0,20.328
16900,0,0,0,0,0,0,0.257,11.65,0,0,0,19.789
16905,0,0,0,0,0,0,0.25,11.652,0,0,0,19.25
16910,0,0,0,0,0,0,0.242,11.658,0,0,0,18.634
16915,0,0,0,0,0,0,0.235,11.658,0,0,0,18.095
16920,0,0,0,0,0,0,0.227,11.658,0,0,0,17.479
16925,1,0,0,0,0,0,0.222,11.659,0,20.358,0,17.094
16930,1,0,0,0,0,0,0.222,11.66,0,20.358,0,17.094
16935,1,0,0,0,0,0,0.222,11.662,0,20.358,0,17.094
16940,1,0,0,0,0,0,0.222,11.664,0,20.358,0,17.094
16945,1,0,0,0,0,0,0.222,11.665,0,20.358,0,17.094
16950,1,0,0,0,0,0,0.222,11.667,0,20.358,0,17.094
16955,1,0,0,0,0,0,0.222,11.669,0,20.358,0,17.094
16960,1,0,0,0,0,0,0.222,11.67,0,20.358,0,17.094
16965,1,0,0,0,0,0,0.222,11.672,0,20.358,0,17.094
16970,1,0,0,0,0,0,0.222,11.674,0,20.358,0,17.094
16975,1,0,0,0,0,0,0.222,11.675,0,20.358,0,17.094
16980,1,0,0,0,0,0,0.222,11.677,0,20.358,0,17.094
16985,1,0,0,0,0,0,0.222,11.679,0,20.358,0,17.094
16990,1,0,0,0,0,0,0.222,11.682,0,20.358,0,17.094
16995,1,0,0,0,0,0,0.222,11.684,0,20.358,0,17.094
17000,1,0,0,0,0,0,0.222,11.686,0,20.358,0,17.094
17005,1,0,0,0,0,0,0.222,11.689,0,20.358,0,17.094
17010,1,0,0,0,0,0,0.222,11.691,0,20.358,0,17.094
17015,1,0,0,0,0,0,0.222,11.693,0,20.358,0,17.094
17020,1,0,0,0,0,0,0.222,11.696,0,20.358,0,17.094
17025,1,0,0,0,0,0,0.222,11.698,0,20.358,0,17.094
17030,1,0,0,0,0,0,0.222,11.7,0,20.358,0,17.094
17035,1,0,0,0,0,0,0.222,11.703,0,20.358,0,17.094
17040,1,0,0,0,0,0,0.222,11.705,0,20.358,0,17.094
17045,1,0,0,0,0,0,0.222,11.707,0,20.358,0,17.094
17050,1,0,0,0,0,0,0.222,11.708,0,20.358,0,17.094
17055,1,0,0,0,0,0,0.222,11.709,0,20.358,0,17.094
17060,1,0,0,0,0,0,0.222,11.711,0,20.358,0,17.094
17065,1,0,0,0,0,0,0.222,11.712,0,20.358,0,17.094
17070,1,0,0,0,0,0,0.222,11.713,0,20.358,0,17.094
17075,1,0,0,0,0,0,0.222,11.715,0,20.358,0,17.094
17080,1,0,0,0,0,0,0.222,11.716,0,20.358,0,17.094
17085,1,0,0,0,0,0,0.222,11.717,0,20.358,0,17.094
17090,1,0,0,0,0,0,0.222,11.719,0,20.358,0,17.094
17095,1,0,0,0,0,0,0.222,11.72,0,20.358,0,17.094
17100,1,0,0,0,0,0,0.222,11.721,0,20.358,0,17.094
17105,1,0,0,0,0,0,0.222,11.723,0,20.358,0,17.094
17110,1,0,0,0,0,0,0.222,11.724,0,20.358,0,17.094
17115,1,0,0,0,0,0,0.222,11.726,0,20.358,0,17.094
17120,1,0,0,0,0,0,0.222,11.727,0,20.358,0,17.094
17125,1,0,0,0,0,0,0.222,11.729,0,20.358,0,17.094
17130,1,0,0,0,0,0,0.222,11.73,0,20.358,0,17.094
17135,1,0,0,0,0,0,0.222,11.732,0,20.358,0,17.094
17140,1,0,0,0,0,0,0.222,11.733,0,20.358,0,17.094
17145,1,0,0,0,0,0,0.222,11.734,0,20.358,0,17.094
17150,1,0,0,0,0,0,0.222,11.736,0,20.358,0,17.094
17155,1,0,0,0,0,0,0.222,11.737,0,20.358,0,17.094
17160,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17165,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17170,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17175,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17180,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17185,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17190,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17195,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17200,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17205,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17210,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17215,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17220,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17225,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17230,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17235,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17240,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17245,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17250,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17255,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17260,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17265,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17270,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17275,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17280,1,0,0,0,0,0,0.222,11.746,0,20.358,0,17.094
17285,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17290,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17295,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17300,1,0,0,0,0,0,0.222,11.745,0,20.358,0,17.094
17305,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17310,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17315,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17320,1,0,0,0,0,0,0.222,11.744,0,20.358,0,17.094
17325,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17330,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17335,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17340,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17345,1,0,0,0,0,0,0.222,11.743,0,20.358,0,17.094
17350,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17355,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17360,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17365,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17370,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17375,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17380,1,0,0,0,0,0,0.222,11.742,0,20.358,0,17.094
17385,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17390,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17395,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17400,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17405,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17410,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17415,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17420,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17425,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17430,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17435,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17440,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17445,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17450,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17455,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17460,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17465,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17470,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17475,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17480,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17485,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17490,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17495,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17500,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17505,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17510,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17515,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17520,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17525,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17530,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17535,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17540,1,0,0,0,0,0,0.222,11.741,0,20.358,0,17.094
17545,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17550,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17555,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17560,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17565,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17570,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17575,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17580,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17585,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17590,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17595,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17600,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17605,1,0,0,0,0,0,0.222,11.74,0,20.358,0,17.094
17610,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17615,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17620,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17625,1,0,0,0,0,0,0.222,11.739,0,20.358,0,17.094
17630,1,0.006,0.006,0,0,0,0.222,11.739,0,20.358,0,17.094
17635,1,0,0,0,0,0,0.222,11.74,0,20.352,0,17.094
17640,1,0.002,0.002,0,0,0,0.222,11.74,0,20.352,0,17.094
17645,1,0,0,0,0,0,0.222,11.74,0,20.349,0,17.094
17650,1,0,0,0,0,0,0.222,11.741,0,20.349,0,17.094
17655,1,0,0,0,0,0,0.222,11.742,0,20.349,0,17.094
17660,1,0.007,0.007,0,0,0,0.222,11.743,0,20.349,0,17.094
17665,1,0,0,0,0,0,0.222,11.744,0,20.343,0,17.094
17670,1,0,0,0,0,0,0.222,11.745,0,20.343,0,17.094
17675,1,0,0,0,0,0,0.222,11.745,0,20.343,0,17.094
17680,1,0,0,0,0,0,0.222,11.746,0,20.343,0,17.094
17685,1,0.022,0.022,0,0,0,0.223,11.747,0,20.343,0,17.171
17690,1,0,0,0,0,0,0.223,11.748,0,20.321,0,17.171
17695,1,0.917,0,0.917,0,0,0.234,11.75,0,20.321,0,18.018
17700,1,0.917,0,0.917,0,0,0.246,11.752,0,19.404,0,18.942
17705,1,0.917,0.061,0.856,0,0,0.258,11.758,0,18.487,0,19.866
17710,1,0.917,0,0.917,0,0,0.27,11.761,0,17.571,0,20.79
17715,1,0.917,0.075,0.841,0,0,0.282,11.764,0,16.654,0,21.714
17720,1,0.917,0,0.917,0,0,0.294,11.767,0,15.737,0,22.638
17725,1,0.917,0.02,0.897,0,0,0.306,11.77,0,14.821,0,23.562
17730,1,0.917,0,0.917,0,0,0.318,11.778,0,13.904,0,24.486
17735,1,0.917,0,0.917,0,0,0.33,11.784,0,12.987,0,25.41
17740,1,0.917,0.091,0.826,0,0,0.342,11.789,0,12.071,0,26.334
17745,1,0.917,0.095,0.822,0,0,0.354,11.794,0,11.154,0,27.258
17750,1,0.917,0.088,0.829,0,0,0.365,11.803,0,10.237,0,28.105
17755,1,0.917,0,0.917,0,0,0.377,11.808,0,9.321,0,29.029
17760,1,0.917,0.139,0.778,0,0,0.389,11.813,0,8.404,0,29.953
17765,1,0.917,0,0.917,0,0,0.401,11.82,0,7.487,0,30.877
17770,1,0.917,0.146,0.771,0,0,0.413,11.825,0,6.571,0,31.801
17775,1,0.917,0.127,0.79,0,0,0.425,11.826,0,5.654,0,32.725
17780,1,0.171,0.171,0,0,0,0.427,11.825,0,4.737,0,32.879
17785,1,0.917,0.152,0.765,0,0,0.439,11.824,0,4.567,0,33.803
17790,1,0.917,0.113,0.803,0,0,0.451,11.824,0,3.65,0,34.727
17795,1,0.917,0.209,0.708,0,0,0.463,11.824,0,2.733,0,35.651
17800,1,0.917,0.171,0.746,0,0,0.475,11.817,0,1.817,0,36.575
17805,1,0.9,0.175,0.725,0,0,0.486,11.808,0,0.9,0,37.422
17810,0,0,0,0,0,0,0.479,11.814,0,0,0,36.883
17815,0,0,0,0,0,0,0.472,11.819,0,0,0,36.344
17820,0,0,0,0,0,0,0.464,11.825,0,0,0,35.728
17825,0,0,0,0,0,0,0.457,11.837,0,0,0,35.189
17830,0,0,0,0,0,0,0.449,11.846,0,0,0,34.573
17835,0,0,0,0,0,0,0.442,11.852,0,0,0,34.034
17840,0,0,0,0,0,0,0.435,11.858,0,0,0,33.495
17845,0,0,0,0,0,0,0.427,11.857,0,0,0,32.879
17850,0,0,0,0,0,0,0.42,11.857,0,0,0,32.34
17855,0,0,0,0,0,0,0.412,11.861,0,0,0,31.724
17860,0,0,0,0,0,0,0.405,11.872,0,0,0,31.185
17865,0,0,0,0,0,0,0.398,11.868,0,0,0,30.646
17870,0,0,0,0,0,0,0.39,11.841,0,0,0,30.03
17875,0,0,0,0,0,0,0.383,11.822,0,0,0,29.491
17880,0,0,0,0,0,0,0.375,11.808,0,0,0,28.875
17885,0,0,0,0,0,0,0.368,11.816,0,0,0,28.336
17890,0,0,0,0,0,0,0.361,11.821,0,0,0,27.797
17895,0,0,0,0,0,0,0.353,11.82,0,0,0,27.181
17900,0,0,0,0,0,0,0.346,11.827,0,0,0,26.642
17905,0,0,0,0,0,0,0.338,11.833,0,0,0,26.026
17910,0,0,0,0,0,0,0.331,11.837,0,0,0,25.487
17915,0,0,0,0,0,0,0.324,11.838,0,0,0,24.948
17920,0,0,0,0,0,0,0.316,11.845,0,0,0,24.332
17925,0,0,0,0,0,0,0.309,11.842,0,0,0,23.793
17930,0,0,0,0,0,0,0.301,11.843,0,0,0,23.177
17935,0,0,0,0,0,0,0.294,11.832,0,0,0,22.638
17940,0,0,0,0,0,0,0.287,11.838,0,0,0,22.099
17945,0,0,0,0,0,0,0.279,11.834,0,0,0,21.483
17950,0,0,0,0,0,0,0.272,11.835,0,0,0,20.944
17955,0,0,0,0,0,0,0.264,11.844,0,0,0,20.328
17960,0,0,0,0,0,0,0.257,11.852,0,0,0,19.789
17965,0,0,0,0,0,0,0.25,11.863,0,0,0,19.25
